"PERIODE";"Senti";"Sais_2022_2023";"Sais_2021_2022";"Sais_2020_2021";"Sais_2019_2020";"Sais_2018_2019";"Sais_2017_2018";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp";"Sais_2007_2008";"Sais_2008_2009"
"18-01-2024";NA;14,6186276728955;21,9132551300925;23,2993042277811;25,3973334270197;72,0280614083981;NA;0,27;0,295;1,3;0,24;1,36;0,715;0,39;0,475;1,03;1,995;0,26;0,99;1;0,34;0,7;0,93;3,29;0,61;1,22;0,385;0,22;0,14;14,6186276728955;72,0280614083981;0,571570215207709;NA;NA;NA
"19-01-2024";NA;14,4368192325516;22,3041311152117;24,5615175495226;27,4068842961381;80,8953862729762;NA;0,3;0,28;1,59;0,26;1,6;0,785;0,37;0,51;0,935;1,485;0,23;1,045;1,025;0,33;0,81;1,02;4,3;0,58;1,37;0,51;0,26;0,665;14,4368192325516;80,8953862729762;0,59585826342697;NA;NA;NA
"20-01-2024";NA;14,2020762860078;22,8855021439481;25,233089177772;29,8939051442699;91,513110356274;NA;0,31;0,295;1,74;0,23;1,95;0,74;0,32;0,47;0,925;1,045;0,21;1,07;1,105;0,32;1;1,06;5,29;0,56;1,57;0,715;0,29;1,855;14,2020762860078;91,513110356274;0,605516609927238;NA;NA;NA
"21-01-2024";NA;13,7623193277141;23,5306678360108;25,2828400847487;33,198220408561;103,077799685553;NA;0,31;0,26;1,62;0,21;2,27;0,705;0,29;0,47;0,82;0,785;0,21;1,09;1,21;0,37;1,03;1,07;6,31;0,54;1,79;0,95;0,34;3,76;13,7623193277141;103,077799685553;0,609671163309403;NA;NA;NA
"22-01-2024";NA;13,183189680618;24,1595561213426;24,6873806438143;37,9405223402279;117,580739211621;NA;0,29;0,23;1,37;0,19;2,43;0,625;0,27;0,455;0,855;0,695;0,22;1,1;1,365;0,46;0,95;1,1;7,63;0,53;1,95;1,095;0,4;5,905;13,183189680618;117,580739211621;0,618533593044127;NA;NA;NA
"23-01-2024";NA;12,6451693578085;24,6794712507112;23,5508090234785;44,2854915864197;138,482451930932;NA;0,28;0,2;1,15;0,185;2,72;0,5;0,26;0,49;0,865;0,715;0,28;1,125;1,5;0,58;0,92;1,17;8,6;0,5;2,02;1,16;0,45;8,565;12,6451693578085;138,482451930932;0,634154311269409;NA;NA;NA
"24-01-2024";NA;12,2290114629122;25,0920465506797;22,2558479926022;52,3922276634785;165,349928759416;NA;0,25;0,165;0,89;0,18;3,19;0,42;0,29;0,46;0,895;0,905;0,355;1,2;1,57;0,715;0,93;1,32;9,09;0,48;2,22;1,335;0,48;14,6;12,2290114629122;165,349928759416;0,65259884338813;NA;NA;NA
"25-01-2024";NA;11,941649556572;25,4360879622261;20,9612663219524;62,1046667016592;196,514383676116;NA;0,23;0,12;0,82;0,185;3,3;0,335;0,36;0,53;1,06;1,24;0,485;1,225;1,525;0,775;0,93;1,55;9,11;0,46;2,66;1,46;0,44;58,075;11,941649556572;196,514383676116;0,661715042727656;NA;NA;NA
"26-01-2024";NA;11,7551078175339;25,6092207018735;19,8409827067787;72,3697581242991;230,511298323512;NA;0,22;0,095;0,81;0,165;2,86;0,29;0,43;0,71;1,275;1,69;0,65;1,23;1,52;0,865;0,91;1,76;8,13;0,43;2,61;1,5;0,38;117,395;11,7551078175339;230,511298323512;0,654940524895499;NA;NA;NA
"27-01-2024";NA;11,5870442261703;25,4656531059257;19,0663521974483;81,5863496720015;265,362907873839;NA;0,21;0,07;0,75;0,14;2,47;0,25;0,5;0,835;1,745;2,255;0,885;1,2;1,54;0,935;0,9;1,94;6,86;0,43;2,51;1,285;0,29;145,02;11,5870442261703;265,362907873839;0,638138710375371;NA;NA;NA
"28-01-2024";NA;11,3445424510494;25,1444504224541;18,8454740385041;89,1017285636793;296,877228926647;NA;0,2;0,055;0,64;0,12;2,21;0,235;0,59;0,795;1,995;2,545;1,125;1,165;1,545;0,975;0,94;2,2;5,72;0,44;2,32;1,14;0,22;91,17;11,3445424510494;296,877228926647;0,620813884081819;NA;NA;NA
"29-01-2024";NA;11,0444927423095;24,7402750129471;19,2238866088337;95,3283674355145;325,223141407836;NA;0,2;0,045;0,61;0,11;1,98;0,235;0,73;0,7;2,01;2,935;1,36;1,09;1,625;1,01;1,04;2,38;5,06;0,44;1,99;1,04;0,17;94,56;11,0444927423095;325,223141407836;0,611052995923913;NA;NA;NA
"30-01-2024";NA;10,7792369664713;24,1728176659922;19,9665392681278;99,5010873874277;353,641339742969;NA;0,21;0,045;0,53;0,1;1,74;0,25;0,81;0,605;1,795;2,975;1,54;1,025;1,67;1,025;1,18;2,52;4,73;0,455;1,79;0,885;0,14;92;10,7792369664713;353,641339742969;0,606750603821188;NA;NA;NA
"31-01-2024";NA;10,6619058905962;23,5258454325338;20,6924452000737;101,258041301388;378,949836264238;NA;0,2;0,05;0,51;0,1;1,7;0,27;0,88;0,565;1,58;2,735;1,61;0,99;1,64;0,985;1,27;2,48;4,54;0,465;1,56;0,81;0,11;63,91;10,6619058905962;378,949836264238;0,597467576947034;NA;NA;NA
"01-02-2024";NA;10,6949793116382;22,9373446920849;21,1916181406756;101,133122677903;398,649613506414;NA;0,19;0,055;0,49;0,1;1,63;0,27;0,89;0,51;1,435;2,265;1,705;0,97;1,46;0,94;1,39;2,19;4,34;0,485;1,42;0,655;0,1;30,4;10,6949793116382;398,649613506414;0,578712423832863;NA;NA;NA
"02-02-2024";NA;10,749133728778;22,5028132605754;21,3013271409275;99,7292382257829;413,402117423638;NA;0,18;0,07;0,52;0,1;1,55;0,28;0,78;0,395;1,345;1,64;1,84;0,96;1,185;0,885;1,55;1,91;4,01;0,49;1,38;0,525;0,1;9,025;10,749133728778;413,402117423638;0,548377530436282;NA;NA;NA
"03-02-2024";NA;10,8015732982525;22,04192798195;21,0517471107985;98,0688488393075;425,131343747583;NA;0,17;0,08;0,57;0,105;1,47;0,31;0,73;0,31;1,19;1,295;1,96;0,96;0,975;0,825;1,56;1,55;3,85;0,47;1,4;0,36;0,09;1,34;10,8015732982525;425,131343747583;0,512077148415867;NA;NA;NA
"04-02-2024";NA;10,8346388042015;21,3827114938333;20,6298163196741;97,2109644942614;437,215079039043;NA;0,16;0,1;0,67;0,13;1,37;0,33;0,7;0,27;0,995;0,925;1,915;0,93;0,815;0,76;1,54;1,29;4,02;0,455;1,44;0,26;0,08;0,055;10,8346388042015;437,215079039043;0,475504944231503;NA;NA;NA
"05-02-2024";NA;10,7970328280988;20,4528010179062;20,2296187297369;97,2567410770741;451,490096726;NA;0,15;0,1;0,73;0,16;1,14;0,29;0,7;0,23;0,755;0,59;1,895;0,89;0,74;0,685;1,47;1,04;4,54;0,44;1,49;0,195;0,09;0;10,7970328280988;451,490096726;0,442232083200679;NA;NA;NA
"06-02-2024";NA;10,7307925791961;19,2761627725118;20,0192089637808;97,9188335827147;464,276268210502;NA;0,14;0,12;0,72;0,225;0,97;0,255;0,73;0,22;0,615;0,415;1,74;0,84;0,735;0,64;1,41;0,91;5,43;0,42;1,73;0,18;0,08;0;10,7307925791961;464,276268210502;0,417670186014326;NA;NA;NA
"07-02-2024";NA;10,7206845873849;18,1420366012704;19,947683064113;98,4998011418156;469,204739384031;NA;0,14;0,16;0,69;0,28;0,78;0,235;0,74;0,25;0,54;0,285;1,51;0,745;0,75;0,52;1,36;0,87;6,4;0,41;2,09;0,18;0,07;0;10,7206845873849;469,204739384031;0,399726469678286;NA;NA;NA
"08-02-2024";NA;10,7798325824647;17,2670029919012;20,0415267749723;97,2800770653207;461,025480804293;NA;0,12;0,215;0,73;0,365;0,79;0,19;0,74;0,3;0,52;0,205;1,18;0,63;0,785;0,43;1,31;0,78;7,48;0,41;2,51;0,19;0,06;0,025;10,7798325824647;461,025480804293;0,386676690451175;NA;NA;NA
"09-02-2024";NA;10,8772811810829;16,7601909710908;20,3231261991718;94,4316120768041;436,394483700684;NA;0,11;0,29;0,85;0,41;0,82;0,155;0,69;0,34;0,625;0,14;0,91;0,52;0,85;0,335;1,29;0,7;8,25;0,41;2,83;0,23;0,04;0,28;10,8772811810829;436,394483700684;0,372905978098925;NA;NA;NA
"10-02-2024";NA;10,8114256323173;16,6988385642477;20,8354133497101;91,7367015620018;399,831977623758;NA;0,11;0,38;1,02;0,43;0,88;0,125;0,65;0,37;0,65;0,12;0,645;0,42;0,86;0,265;1,27;0,61;8,49;0,42;2,77;0,26;0,03;1,225;10,8114256323173;399,831977623758;0,350877366743688;NA;NA;NA
"11-02-2024";NA;10,4938025538989;16,8938560718715;21,5338875394513;89,9398202000206;362,718832973974;NA;0,11;0,45;1,23;0,385;0,93;0,1;0,58;0,375;0,73;0,11;0,42;0,33;0,775;0,245;1,18;0,51;7,98;0,41;2,6;0,27;0,02;3;10,4938025538989;362,718832973974;0,321408654593954;NA;NA;NA
"12-02-2024";NA;10,04258330303;17,0026441796646;22,0213423145307;88,3044883278213;329,689139977359;NA;0,1;0,5;1,26;0,3;0,95;0,08;0,51;0,34;0,83;0,11;0,28;0,275;0,705;0,18;1,13;0,45;7,01;0,395;2,02;0,26;0,02;4,955;10,04258330303;329,689139977359;0,290174150291971;NA;NA;NA
"13-02-2024";NA;9,60318995050657;16,960125908876;22,0248042324672;86,2705943370402;298,36672870686;NA;0,1;0,52;1,22;0,21;0,98;0,08;0,41;0,315;0,905;0,115;0,2;0,22;0,615;0,15;0,99;0,38;5,54;0,36;1,59;0,2;0,02;5,85;9,60318995050657;298,36672870686;0,260056151969471;NA;NA;NA
"14-02-2024";NA;9,28770649678486;16,8790803306974;21,4974141886124;83,6331620433722;266,701667713954;NA;0,1;0,525;1,17;0,18;0,95;0,08;0,35;0,285;0,965;0,13;0,16;0,205;0,545;0,13;0,88;0,33;4,37;0,33;1,19;0,155;0,02;4,965;9,28770649678486;266,701667713954;0,23228859716858;NA;NA;NA
"15-02-2024";NA;9,07853653484218;16,9545834733247;20,5520798291849;80,0060558167141;233,606062631056;NA;0,09;0,53;1,24;0,15;0,79;0,09;0,31;0,19;0,96;0,12;0,135;0,2;0,46;0,13;0,77;0,28;3,19;0,26;0,84;0,125;0,03;2,965;9,07853653484218;233,606062631056;0,206546241645007;NA;NA;NA
"16-02-2024";NA;8,93317022161105;17,2598678456112;19,411382864475;75,6808216796522;198,851652559898;NA;0,09;0,48;1,12;0,14;0,64;0,1;0,27;0,1;0,875;0,095;0,11;0,18;0,355;0,14;0,67;0,23;2,45;0,21;0,63;0,12;0,06;1,165;8,93317022161105;198,851652559898;0,18147513406995;NA;NA;NA
"17-02-2024";NA;8,85159612547558;17,6478823846583;18,2734199459475;71,9935671539833;165,294295999945;NA;0,08;0,415;0,89;0,135;0,49;0,11;0,2;0,04;0,635;0,07;0,08;0,165;0,3;0,16;0,56;0,21;2,06;0,15;0,48;0,13;0,07;0,26;8,85159612547558;165,294295999945;0,155605206503104;NA;NA;NA
"18-02-2024";NA;8,73561793624802;18,0295920552016;17,2718682164155;69,5730926685295;139,148347030196;NA;0,08;0,32;0,61;0,12;0,4;0,105;0,17;0,02;0,39;0,04;0,065;0,15;0,28;0,18;0,44;0,18;1,78;0,1;0,38;0,145;0,05;0,02;8,73561793624802;139,148347030196;0,129254880853363;NA;NA;NA
"19-02-2024";NA;8,59821613217495;18,2929068417503;16,5332883489469;67,9498540453218;120,7021551263;NA;0,07;0,245;0,46;0,11;0,3;0,1;0,16;0,01;0,21;0,03;0,05;0,14;0,265;0,2;0,34;0,16;1,55;0,07;0,28;0,13;0,03;0;8,59821613217495;120,7021551263;0,10764821157145;NA;NA;NA
"20-02-2024";NA;8,57443137304245;18,36060614798;16,0582638652575;66,2065901703125;105,089899045191;NA;0,05;0,15;0,37;0,095;0,27;0,07;0,17;0,01;0,115;0,02;0,04;0,13;0,295;0,21;0,27;0,13;1,38;0,045;0,24;0,115;0,02;0;8,57443137304245;105,089899045191;0,0913149518624445;NA;NA;NA
"21-02-2024";NA;8,63548868224504;18,2858593521508;15,7441900525671;63,5146887306751;90,1120793933657;NA;0,04;0,1;0,31;0,09;0,27;0,05;0,18;0,01;0,07;0,02;0,04;0,12;0,325;0,21;0,21;0,11;1,28;0,03;0,21;0,08;0,01;0;8,63548868224504;90,1120793933657;0,0783018839902357;NA;NA;NA
"22-02-2024";NA;8,601410111895;18,0829246522719;15,601034271577;60,0493065760621;75,2656649101866;NA;0,04;0,08;0,26;0,08;0,26;0,03;0,18;0,01;0,05;0,02;0,03;0,11;0,34;0,18;0,16;0,08;1,2;0,03;0,2;0,075;0,01;0;8,601410111895;75,2656649101866;0,067809189183576;NA;NA;NA
"23-02-2024";NA;8,32397881014905;17,6959198936416;15,6504006749052;56,429313417892;61,14996970842;NA;0,03;0,065;0,22;0,06;0,28;0,02;0,16;0,01;0,05;0,03;0,03;0,1;0,28;0,14;0,11;0,06;1,18;0,03;0,19;0,06;0,01;0;8,32397881014905;61,14996970842;0,0587440476521281;NA;NA;NA
"24-02-2024";NA;7,83237730218746;17,1397429103461;15,8104492850983;53,4341239871069;49,18478529014;NA;0,03;0,06;0,2;0,04;0,31;0,01;0,14;0,01;0,05;0,03;0,03;0,08;0,22;0,09;0,08;0,04;1,02;0,03;0,19;0,04;0,01;0;7,83237730218746;53,4341239871069;0,0502219540945557;NA;NA;NA
"25-02-2024";NA;7,24130313535407;16,5683572232649;15,9610632565604;51,5183153914589;40,7976814834307;NA;0,03;0,06;0,15;0,03;0,29;0,01;0,11;0,01;0,05;0,03;0,03;0,06;0,165;0,055;0,05;0,03;0,97;0,03;0,18;0,03;0,01;0;7,24130313535407;51,5183153914589;0,0426172565749276;NA;NA;NA
"26-02-2024";NA;6,63654311397514;16,1113488269577;16,1407335886813;50,6142681260393;35,6286019045766;NA;0,02;0,06;0,14;0,03;0,24;0,01;0,08;0,01;0,06;0,03;0,03;0,05;0,12;0,03;0,03;0,03;0,86;0,03;0,18;0,02;0,01;0;6,63654311397514;50,6142681260393;0,0371917920368988;NA;NA;NA
"27-02-2024";NA;6,12969403757613;15,767710611456;16,3877632328606;50,3381034829962;31,8555001988715;NA;0,02;0,07;0,13;0,04;0,21;0;0,06;0,01;0,08;0,03;0,02;0,04;0,1;0,02;0,02;0,03;0,78;0,03;0,18;0,01;0,01;0;6,12969403757613;50,3381034829962;0,034139976568377;NA;NA;NA
"28-02-2024";NA;5,78687678220365;15,6203276805039;16,5880105594324;50,1687763307298;28,7070214119567;NA;0,03;0,05;0,15;0,05;0,18;0,01;0,04;0,01;0,09;0,03;0,02;0,03;0,08;0,02;0,02;0,05;0,69;0,03;0,19;0,01;0,01;0;5,78687678220365;50,1687763307298;0,0324293753786637;NA;NA;NA
"01-03-2024";NA;5,60757277973157;15,6834275368892;16,7183447518636;49,2685807403022;25,9208315337542;NA;0,03;0,02;0,16;0,05;0,14;0,01;0,02;0,01;0,08;0,03;0,02;0,02;0,06;0,02;0,02;0,09;0,64;0,02;0,15;0,02;0,01;0;5,60757277973157;49,2685807403022;0,0294584419134167;NA;NA;NA
"02-03-2024";NA;5,56074597819602;15,9869739637715;16,7771312103714;49,347529790725;23,2445982374113;NA;0,02;0,01;0,14;0,05;0,11;0,01;0,03;0,01;0,06;0,02;0,02;0,02;0,05;0,02;0,02;0,14;0,62;0,01;0,13;0,03;0,01;0;5,56074597819602;49,347529790725;0,0277499648872615;NA;NA;NA
"03-03-2024";NA;5,59178140276348;16,6986632925851;16,6817840514888;50,1001327495467;20,7493958704009;NA;0,02;0,01;0,13;0,05;0,09;0,01;0,03;0,01;0,04;0,01;0,02;0,02;0,05;0,03;0,02;0,18;0,49;0,01;0,11;0,04;0,01;0;5,59178140276348;50,1001327495467;0,0263395994271567;NA;NA;NA
"04-03-2024";NA;5,65097254625094;17,8312060192108;16,40239507602;51,2581390005064;18,8592108096936;NA;0,01;0,01;0,13;0,05;0,09;0,01;0,04;0,02;0,03;0,01;0,02;0,03;0,06;0,04;0,02;0,21;0,41;0,01;0,09;0,04;0,01;0;5,65097254625094;51,2581390005064;0,0256937145807822;NA;NA;NA
"05-03-2024";NA;5,74554061119385;19,1914044909387;15,9287109567827;52,5944244303792;17,6463836247559;NA;0,01;0;0,13;0,04;0,08;0,01;0,04;0,03;0,02;0,01;0,02;0,05;0,06;0,05;0,02;0,22;0,37;0,01;0,09;0,04;0,01;0;5,74554061119385;52,5944244303792;0,0258491209987746;NA;NA;NA
"06-03-2024";NA;5,8921273956129;20,5690898686354;15,2072761147779;54,2184993660734;16,7711120797322;NA;0,01;0;0,17;0,03;0,07;0,01;0,05;0,04;0,02;0,01;0,01;0,06;0,06;0,06;0,02;0,19;0,34;0,01;0,1;0,03;0,01;0;5,8921273956129;54,2184993660734;0,0264076548605514;NA;NA;NA
"07-03-2024";NA;6,07073922529652;21,8006470972393;14,3550116034326;55,9137700492771;16,0820791607132;NA;0,01;0;0,22;0,02;0,08;0,01;0,05;0,07;0,02;0,02;0,01;0,07;0,055;0,05;0,03;0,16;0,3;0,02;0,12;0,02;0,01;0;6,07073922529652;55,9137700492771;0,0268548484841275;NA;NA;NA
"08-03-2024";NA;6,26528798641996;22,8548253309904;13,6075413804964;57,8011163171065;15,5125838742633;NA;0,01;0;0,26;0,01;0,09;0,01;0,05;0,095;0,01;0,02;0,01;0,07;0,06;0,05;0,04;0,12;0,3;0,02;0,12;0,01;0,01;0;6,26528798641996;57,8011163171065;0,0268612375097167;NA;NA;NA
"09-03-2024";NA;6,46319038330005;24,1187137944063;13,0551306122102;60,2444129392508;14,8577084232572;NA;0,01;0;0,28;0,01;0,1;0,01;0,04;0,12;0,01;0,04;0,01;0,07;0,06;0,04;0,05;0,09;0,3;0,02;0,12;0,01;0,02;0;6,46319038330005;60,2444129392508;0,0270288690396883;NA;NA;NA
"10-03-2024";NA;6,63774475440064;25,7842300094272;12,7384183074809;62,5972409385403;14,0198279988621;NA;0,01;0;0,28;0,01;0,12;0,01;0,03;0,135;0,01;0,05;0;0,06;0,06;0,04;0,06;0,06;0,37;0,02;0,12;0,01;0,02;0;6,63774475440064;62,5972409385403;0,027835652890101;NA;NA;NA
"11-03-2024";NA;6,76662890952336;27,6010374113444;12,7909010335306;63,2506821324056;13,194031536752;NA;0,01;0,01;0,28;0;0,15;0,01;0,02;0,14;0,01;0,06;0;0,06;0,06;0,04;0,08;0,05;0,54;0,03;0,11;0,01;0,02;0;6,76662890952336;63,2506821324056;0,029258990917608;NA;NA;NA
"12-03-2024";NA;6,83922383328337;29,3125816478933;13,2426196611928;62,0534646031078;12,3932724193368;NA;0,01;0,01;0,3;0;0,15;0,01;0,02;0,13;0,01;0,06;0;0,06;0,06;0,04;0,12;0,06;0,74;0,03;0,1;0,01;0,01;0;6,83922383328337;62,0534646031078;0,0313571525583864;NA;NA;NA
"13-03-2024";NA;6,87394713179068;30,8022018011412;13,9190791374232;60,0585826882871;11,5424266987549;NA;0,01;0,01;0,34;0;0,16;0,02;0,01;0,1;0,01;0,06;0;0,06;0,06;0,04;0,15;0,07;1;0,02;0,1;0,01;0,01;0;6,87394713179068;60,0585826882871;0,0335546820323353;NA;NA;NA
"14-03-2024";NA;6,82072696364905;32,0292669254792;14,7125256180993;58,1980251618391;10,6909007586204;NA;0,01;0,01;0,32;0;0,18;0,02;0,01;0,06;0,02;0,05;0;0,07;0,05;0,04;0,16;0,1;1,19;0,02;0,1;0,01;0,01;0;6,82072696364905;58,1980251618391;0,0349112845107215;NA;NA;NA
"15-03-2024";NA;6,60265227240862;33,4671075739321;15,5867006860921;57,0589652407924;9,84915397874392;NA;0,01;0,01;0,29;0,01;0,2;0,01;0,01;0,04;0,02;0,04;0;0,09;0,05;0,04;0,14;0,12;1,19;0,02;0,1;0,02;0,01;0;6,60265227240862;57,0589652407924;0,0352203001483499;NA;NA;NA
"16-03-2024";NA;6,24322501327488;35,8280876764823;16,3100487656776;56,711627119981;8,98883151330019;NA;0,02;0,01;0,27;0,01;0,23;0,01;0,01;0,02;0,02;0,03;0;0,1;0,06;0,04;0,11;0,13;1,11;0,02;0,11;0,02;0,01;0;6,24322501327488;56,711627119981;0,0343823030012601;NA;NA;NA
"17-03-2024";NA;5,80714803951121;39,3139181560405;16,8303656287751;57,2679945477084;8,1493448746425;NA;0,02;0,01;0,23;0,01;0,27;0,01;0,01;0,02;0,015;0,02;0;0,11;0,06;0,04;0,08;0,14;0,77;0,01;0,1;0,02;0;0;5,80714803951121;57,2679945477084;0,032412097974242;NA;NA;NA
"18-03-2024";NA;5,35252974146235;43,6046040506178;17,2373763907925;58,5095045470054;7,47990688608163;NA;0,02;0;0,21;0,03;0,22;0,01;0,01;0,01;0,02;0,01;0;0,12;0,06;0,03;0,06;0,13;0,45;0,01;0,09;0,02;0;0;5,35252974146235;58,5095045470054;0,0297796279990228;NA;NA;NA
"19-03-2024";NA;4,9157279107517;48,287431600431;17,4599139806749;59,8089052538449;7,02139161077599;NA;0,02;0;0,22;0,04;0,21;0,01;0,01;0,01;0,02;0,01;0;0,13;0,06;0,03;0,04;0,11;0,23;0,01;0,06;0,02;0;0;4,9157279107517;59,8089052538449;0,0271084757243184;NA;NA;NA
"20-03-2024";NA;4,54034146624614;52,9635591221404;17,5227070747973;60,0710468835957;6,72690631620789;NA;0,02;0;0,22;0,045;0,18;0,01;0,01;0,02;0,02;0,01;0;0,13;0,07;0,02;0,03;0,09;0,13;0,01;0,05;0,01;0;0;4,54034146624614;60,0710468835957;0,0251047331814377;NA;NA;NA
"21-03-2024";NA;4,24090980768373;57,2065572081793;17,4997534080854;58,586973687067;6,56744361209717;NA;0,02;0;0,22;0,05;0,18;0,01;0,01;0,02;0,02;0,01;0;0,12;0,08;0,03;0,02;0,07;0,09;0,01;0,04;0,01;0;0;4,24090980768373;58,586973687067;0,023880703675614;NA;NA;NA
"22-03-2024";NA;4,00781781779507;61,2655864557056;17,3937288186745;55,9110064482451;6,4558308913915;NA;0,02;0;0,23;0,04;0,18;0,015;0,01;0,04;0,01;0,02;0;0,1;0,09;0,04;0,02;0,05;0,08;0,01;0,03;0,01;0;0;4,00781781779507;61,2655864557056;0,0233809600454717;NA;NA;NA
"23-03-2024";NA;3,81003264676948;65,5823577699046;17,1681705224738;52,5184253765391;6,32196928031689;NA;0,01;0;0,24;0,03;0,17;0,02;0,01;0,06;0,01;0,03;0;0,08;0,1;0,05;0,02;0,04;0,09;0,01;0,03;0,01;0;0;3,81003264676948;65,5823577699046;0,0231334701828978;NA;NA;NA
"24-03-2024";NA;3,63185529939343;69,8396431371703;16,9959477454504;49,2097737760888;6,15159380596174;NA;0,01;0;0,24;0,02;0,15;0,02;0,02;0,09;0,01;0,04;0;0,06;0,11;0,05;0,02;0,04;0,1;0,02;0,03;0,01;0;0;3,63185529939343;69,8396431371703;0,0225345640033526;NA;NA;NA
"25-03-2024";NA;3,46921718870245;73,7407814139381;16,920453918058;46,8567630242621;5,96315774720967;NA;0,01;0;0,22;0,01;0,13;0,02;0,02;0,09;0,01;0,05;0;0,06;0,11;0,05;0,02;0,04;0,13;0,02;0,03;0,01;0;0;3,46921718870245;73,7407814139381;0,0217018988450182;NA;NA;NA
"26-03-2024";NA;3,31474674874071;77,082930190751;16,777132482134;45,4965294563412;5,77978135905492;NA;0,01;0;0,19;0,01;0,11;0,01;0,02;0,08;0,01;0,05;0;0,05;0,11;0,04;0,02;0,03;0,16;0,02;0,04;0,01;0;0;3,31474674874071;77,082930190751;0,0205959433621745;NA;NA;NA
"27-03-2024";NA;3,19101226889488;79,5288801431844;16,4269350730547;44,8896425691508;5,57438757589579;NA;0;0;0,16;0,01;0,1;0,01;0,02;0,06;0,01;0,04;0;0,04;0,11;0,04;0,02;0,03;0,18;0,02;0,04;0,01;0;0;3,19101226889488;79,5288801431844;0,0189551089139714;NA;NA;NA
"28-03-2024";NA;3,11428095138222;81,0975773118503;15,9257283196246;44,4879480934009;5,32313636482796;NA;0;0;0,13;0,01;0,08;0,01;0,01;0,05;0,01;0,03;0;0,03;0,1;0,03;0,02;0,03;0,16;0,02;0,04;0,01;0;0;3,11428095138222;81,0975773118503;0,0168491467140535;NA;NA;NA
"29-03-2024";NA;3,06390747052561;81,773332584412;15,405930900954;43,438200934926;5,04679346686248;NA;0;0;0,09;0,01;0,06;0,01;0,01;0,03;0,01;0,02;0;0,02;0,09;0,02;0,01;0,02;0,12;0,02;0,03;0,01;0;0;3,06390747052561;81,773332584412;0,0145265903591737;NA;NA;NA
"30-03-2024";NA;3,02668626682665;81,6309490704195;15,0481694529488;41,9748409393555;4,78888456350212;NA;0;0;0,07;0,01;0,04;0,01;0,01;0,02;0,01;0,02;0;0,02;0,09;0,01;0,01;0,02;0,09;0,02;0,01;0,01;0;0;3,02668626682665;81,6309490704195;0,0123197130015967;NA;NA;NA
"31-03-2024";NA;2,97117469534358;80,7771204845968;14,8944410173916;39,9642665460395;4,54732720614366;NA;0;0;0,05;0,01;0,02;0,02;0;0,01;0,02;0,01;0;0,01;0,09;0,01;0,01;0,02;0,06;0,01;0,01;0;0;0;2,97117469534358;80,7771204845968;0,0104126990444298;NA;NA;NA
"01-04-2024";NA;2,85441888619378;79,1088202802785;14,8926391117831;36,5563503538094;4,33833223271177;NA;0;0;0,03;0,02;0,01;0,02;0;0;0,01;0,005;0;0,01;0,09;0;0,01;0,01;0,04;0,01;0;0;0;0;2,85441888619378;79,1088202802785;0,00903196463436294;NA;NA;NA
"02-04-2024";NA;2,67868395371475;76,7665988184433;15,030838074078;31,7528318828669;4,18947639351058;NA;0;0;0,03;0,02;0,01;0,02;0;0;0,01;0;0;0,01;0,09;0;0,01;0,01;0,02;0,01;0;0;0;0;2,67868395371475;76,7665988184433;0,00833391997508297;NA;NA;NA
"03-04-2024";NA;2,48566546848187;74,2973096488587;15,2948512609188;26,4349697697855;4,11554687029617;NA;0;0;0,03;0,02;0,01;0,02;0;0;0,01;0,005;0;0,01;0,1;0;0,01;0,01;0,02;0,01;0;0;0;0;2,48566546848187;74,2973096488587;0,00815599327226145;NA;NA;NA
"04-04-2024";NA;2,31386823968692;72,6497354301454;15,7364530984358;21,4723927122494;4,09093241825458;NA;0;0;0,04;0,02;0,01;0,02;0;0;0,01;0,01;0;0,01;0,12;0;0,01;0,01;0,02;0,01;0;0;0;0;2,31386823968692;72,6497354301454;0,00839802727600516;NA;NA;NA
"05-04-2024";NA;2,16335614924037;72,0976572772093;16,330045157745;17,2928462995567;4,06444966699593;NA;0;0;0,05;0,02;0,02;0,01;0;0;0,01;0,01;0;0,02;0,135;0;0,01;0,01;0,02;0,01;0;0;0;0;2,16335614924037;72,0976572772093;0,00895755679246833;NA;NA;NA
"06-04-2024";NA;2,04972976977933;72,3710644164326;17,014393014999;14,2771913311674;4,01727306658106;NA;0;0;0,07;0,02;0,03;0,01;0;0;0,01;0,01;0;0,02;0,13;0,01;0,01;0,02;0,03;0,01;0,01;0,01;0;0;2,04972976977933;72,3710644164326;0,00956145755044375;NA;NA;NA
"07-04-2024";NA;1,98515975679805;72,6919269612152;17,6578696989662;12,3303178111949;3,96302349995991;NA;0;0;0,08;0,01;0,04;0,01;0;0;0,01;0,01;0;0,04;0,12;0,01;0,01;0,02;0,05;0;0,01;0,01;0;0;1,98515975679805;72,6919269612152;0,010130588511673;NA;NA;NA
