date,region,ias_regional
2024-03-29,Auvergne-Rhône-Alpes,0.025
2024-03-29,Bourgogne-Franche-Comté,0.005
2024-03-29,Bretagne,0.09
2024-03-29,Centre-Val de Loire,0.06
2024-03-29,Corse,0.0
2024-03-29,Grand Est,0.01
2024-03-29,Hauts-de-France,0.06
2024-03-29,Normandie,0.01
2024-03-29,Nouvelle-Aquitaine,0.049999999999999996
2024-03-29,Occitanie,0.015
2024-03-29,Pays de la Loire,0.02
2024-03-29,Provence-Alpes-Côte d'Azur,0.0
2024-03-29,Île-de-France,0.0
2024-03-30,Auvergne-Rhône-Alpes,0.015
2024-03-30,Bourgogne-Franche-Comté,0.005
2024-03-30,Bretagne,0.09
2024-03-30,Centre-Val de Loire,0.04
2024-03-30,Corse,0.0
2024-03-30,Grand Est,0.01
2024-03-30,Hauts-de-France,0.045000000000000005
2024-03-30,Normandie,0.01
2024-03-30,Nouvelle-Aquitaine,0.03666666666666667
2024-03-30,Occitanie,0.015
2024-03-30,Pays de la Loire,0.02
2024-03-30,Provence-Alpes-Côte d'Azur,0.0
2024-03-30,Île-de-France,0.0
2024-03-31,Auvergne-Rhône-Alpes,0.01
2024-03-31,Bourgogne-Franche-Comté,0.0
2024-03-31,Bretagne,0.09
2024-03-31,Centre-Val de Loire,0.02
2024-03-31,Corse,0.0
2024-03-31,Grand Est,0.01
2024-03-31,Hauts-de-France,0.030000000000000002
2024-03-31,Normandie,0.015
2024-03-31,Nouvelle-Aquitaine,0.02666666666666667
2024-03-31,Occitanie,0.01
2024-03-31,Pays de la Loire,0.01
2024-03-31,Provence-Alpes-Côte d'Azur,0.0
2024-03-31,Île-de-France,0.0
2024-04-01,Auvergne-Rhône-Alpes,0.005
2024-04-01,Bourgogne-Franche-Comté,0.0
2024-04-01,Bretagne,0.09
2024-04-01,Centre-Val de Loire,0.01
2024-04-01,Corse,0.0
2024-04-01,Grand Est,0.005
2024-04-01,Hauts-de-France,0.015
2024-04-01,Normandie,0.02
2024-04-01,Nouvelle-Aquitaine,0.016666666666666666
2024-04-01,Occitanie,0.005
2024-04-01,Pays de la Loire,0.01
2024-04-01,Provence-Alpes-Côte d'Azur,0.0
2024-04-01,Île-de-France,0.0
2024-04-02,Auvergne-Rhône-Alpes,0.005
2024-04-02,Bourgogne-Franche-Comté,0.0
2024-04-02,Bretagne,0.09
2024-04-02,Centre-Val de Loire,0.01
2024-04-02,Corse,0.0
2024-04-02,Grand Est,0.0033333333333333335
2024-04-02,Hauts-de-France,0.015
2024-04-02,Normandie,0.02
2024-04-02,Nouvelle-Aquitaine,0.01
2024-04-02,Occitanie,0.005
2024-04-02,Pays de la Loire,0.01
2024-04-02,Provence-Alpes-Côte d'Azur,0.0
2024-04-02,Île-de-France,0.0
2024-04-03,Auvergne-Rhône-Alpes,0.005
2024-04-03,Bourgogne-Franche-Comté,0.0
2024-04-03,Bretagne,0.1
2024-04-03,Centre-Val de Loire,0.01
2024-04-03,Corse,0.0
2024-04-03,Grand Est,0.005
2024-04-03,Hauts-de-France,0.015
2024-04-03,Normandie,0.02
2024-04-03,Nouvelle-Aquitaine,0.01
2024-04-03,Occitanie,0.005
2024-04-03,Pays de la Loire,0.01
2024-04-03,Provence-Alpes-Côte d'Azur,0.0
2024-04-03,Île-de-France,0.0
2024-04-04,Auvergne-Rhône-Alpes,0.005
2024-04-04,Bourgogne-Franche-Comté,0.0
2024-04-04,Bretagne,0.12
2024-04-04,Centre-Val de Loire,0.01
2024-04-04,Corse,0.0
2024-04-04,Grand Est,0.006666666666666667
2024-04-04,Hauts-de-France,0.02
2024-04-04,Normandie,0.02
2024-04-04,Nouvelle-Aquitaine,0.01
2024-04-04,Occitanie,0.005
2024-04-04,Pays de la Loire,0.01
2024-04-04,Provence-Alpes-Côte d'Azur,0.0
2024-04-04,Île-de-France,0.0
2024-04-05,Auvergne-Rhône-Alpes,0.005
2024-04-05,Bourgogne-Franche-Comté,0.0
2024-04-05,Bretagne,0.135
2024-04-05,Centre-Val de Loire,0.02
2024-04-05,Corse,0.0
2024-04-05,Grand Est,0.006666666666666667
2024-04-05,Hauts-de-France,0.025
2024-04-05,Normandie,0.015
2024-04-05,Nouvelle-Aquitaine,0.01
2024-04-05,Occitanie,0.005
2024-04-05,Pays de la Loire,0.02
2024-04-05,Provence-Alpes-Côte d'Azur,0.0
2024-04-05,Île-de-France,0.0
2024-04-06,Auvergne-Rhône-Alpes,0.01
2024-04-06,Bourgogne-Franche-Comté,0.0
2024-04-06,Bretagne,0.13
2024-04-06,Centre-Val de Loire,0.03
2024-04-06,Corse,0.0
2024-04-06,Grand Est,0.006666666666666667
2024-04-06,Hauts-de-France,0.035
2024-04-06,Normandie,0.015
2024-04-06,Nouvelle-Aquitaine,0.016666666666666666
2024-04-06,Occitanie,0.015
2024-04-06,Pays de la Loire,0.02
2024-04-06,Provence-Alpes-Côte d'Azur,0.0
2024-04-06,Île-de-France,0.0
2024-04-07,Auvergne-Rhône-Alpes,0.005
2024-04-07,Bourgogne-Franche-Comté,0.0
2024-04-07,Bretagne,0.12
2024-04-07,Centre-Val de Loire,0.04
2024-04-07,Corse,0.0
2024-04-07,Grand Est,0.006666666666666667
2024-04-07,Hauts-de-France,0.04
2024-04-07,Normandie,0.01
2024-04-07,Nouvelle-Aquitaine,0.023333333333333334
2024-04-07,Occitanie,0.015
2024-04-07,Pays de la Loire,0.04
2024-04-07,Provence-Alpes-Côte d'Azur,0.0
2024-04-07,Île-de-France,0.0
2024-04-08,Auvergne-Rhône-Alpes,0.01
2024-04-08,Bourgogne-Franche-Comté,0.0
2024-04-08,Bretagne,0.12
2024-04-08,Centre-Val de Loire,0.06
2024-04-08,Corse,0.0
2024-04-08,Grand Est,0.006666666666666667
2024-04-08,Hauts-de-France,0.06
2024-04-08,Normandie,0.005
2024-04-08,Nouvelle-Aquitaine,0.030000000000000002
2024-04-08,Occitanie,0.02
2024-04-08,Pays de la Loire,0.07
2024-04-08,Provence-Alpes-Côte d'Azur,0.0
2024-04-08,Île-de-France,0.0
2024-04-09,Auvergne-Rhône-Alpes,0.015
2024-04-09,Bourgogne-Franche-Comté,0.0025
2024-04-09,Bretagne,0.12
2024-04-09,Centre-Val de Loire,0.08
2024-04-09,Corse,0.0
2024-04-09,Grand Est,0.005
2024-04-09,Hauts-de-France,0.07
2024-04-09,Normandie,0.005
2024-04-09,Nouvelle-Aquitaine,0.04
2024-04-09,Occitanie,0.025
2024-04-09,Pays de la Loire,0.1
2024-04-09,Provence-Alpes-Côte d'Azur,0.0
2024-04-09,Île-de-France,0.0
2024-04-10,Auvergne-Rhône-Alpes,0.02
2024-04-10,Bourgogne-Franche-Comté,0.005
2024-04-10,Bretagne,0.11
2024-04-10,Centre-Val de Loire,0.09
2024-04-10,Corse,0.01
2024-04-10,Grand Est,0.0033333333333333335
2024-04-10,Hauts-de-France,0.08
2024-04-10,Normandie,0.005
2024-04-10,Nouvelle-Aquitaine,0.060000000000000005
2024-04-10,Occitanie,0.030000000000000002
2024-04-10,Pays de la Loire,0.125
2024-04-10,Provence-Alpes-Côte d'Azur,0.0
2024-04-10,Île-de-France,0.0
2024-04-11,Auvergne-Rhône-Alpes,0.025
2024-04-11,Bourgogne-Franche-Comté,0.005
2024-04-11,Bretagne,0.1
2024-04-11,Centre-Val de Loire,0.09
2024-04-11,Corse,0.175
2024-04-11,Grand Est,0.0033333333333333335
2024-04-11,Hauts-de-France,0.08
2024-04-11,Normandie,0.0
2024-04-11,Nouvelle-Aquitaine,0.07666666666666667
2024-04-11,Occitanie,0.034999999999999996
2024-04-11,Pays de la Loire,0.15
2024-04-11,Provence-Alpes-Côte d'Azur,0.0
2024-04-11,Île-de-France,0.0
2024-04-12,Auvergne-Rhône-Alpes,0.030000000000000002
2024-04-12,Bourgogne-Franche-Comté,0.005
2024-04-12,Bretagne,0.1
2024-04-12,Centre-Val de Loire,0.1
2024-04-12,Corse,0.825
2024-04-12,Grand Est,0.006666666666666667
2024-04-12,Hauts-de-France,0.075
2024-04-12,Normandie,0.0
2024-04-12,Nouvelle-Aquitaine,0.09833333333333333
2024-04-12,Occitanie,0.034999999999999996
2024-04-12,Pays de la Loire,0.15
2024-04-12,Provence-Alpes-Côte d'Azur,0.0
2024-04-12,Île-de-France,0.0
2024-04-13,Auvergne-Rhône-Alpes,0.030000000000000002
2024-04-13,Bourgogne-Franche-Comté,0.005
2024-04-13,Bretagne,0.09
2024-04-13,Centre-Val de Loire,0.09
2024-04-13,Corse,2.205
2024-04-13,Grand Est,0.01
2024-04-13,Hauts-de-France,0.07
2024-04-13,Normandie,0.0
2024-04-13,Nouvelle-Aquitaine,0.10666666666666667
2024-04-13,Occitanie,0.034999999999999996
2024-04-13,Pays de la Loire,0.14
2024-04-13,Provence-Alpes-Côte d'Azur,0.0
2024-04-13,Île-de-France,0.0
2024-04-14,Auvergne-Rhône-Alpes,0.030000000000000002
2024-04-14,Bourgogne-Franche-Comté,0.005
2024-04-14,Bretagne,0.09
2024-04-14,Centre-Val de Loire,0.06
2024-04-14,Corse,3.99
2024-04-14,Grand Est,0.013333333333333334
2024-04-14,Hauts-de-France,0.06
2024-04-14,Normandie,0.0
2024-04-14,Nouvelle-Aquitaine,0.09666666666666666
2024-04-14,Occitanie,0.030000000000000002
2024-04-14,Pays de la Loire,0.13
2024-04-14,Provence-Alpes-Côte d'Azur,0.0
2024-04-14,Île-de-France,0.01
2024-04-15,Auvergne-Rhône-Alpes,0.025
2024-04-15,Bourgogne-Franche-Comté,0.01
2024-04-15,Bretagne,0.09
2024-04-15,Centre-Val de Loire,0.05
2024-04-15,Corse,5.23
2024-04-15,Grand Est,0.02
2024-04-15,Hauts-de-France,0.05
2024-04-15,Normandie,0.005
2024-04-15,Nouvelle-Aquitaine,0.08
2024-04-15,Occitanie,0.02
2024-04-15,Pays de la Loire,0.11
2024-04-15,Provence-Alpes-Côte d'Azur,0.01
2024-04-15,Île-de-France,0.01
2024-04-16,Auvergne-Rhône-Alpes,0.025
2024-04-16,Bourgogne-Franche-Comté,0.005
2024-04-16,Bretagne,0.09
2024-04-16,Centre-Val de Loire,0.04
2024-04-16,Corse,4.93
2024-04-16,Grand Est,0.03666666666666667
2024-04-16,Hauts-de-France,0.045
2024-04-16,Normandie,0.0075
2024-04-16,Nouvelle-Aquitaine,0.060000000000000005
2024-04-16,Occitanie,0.02
2024-04-16,Pays de la Loire,0.1
2024-04-16,Provence-Alpes-Côte d'Azur,0.01
2024-04-16,Île-de-France,0.01
2024-04-17,Auvergne-Rhône-Alpes,0.02
2024-04-17,Bourgogne-Franche-Comté,0.005
2024-04-17,Bretagne,0.09
2024-04-17,Centre-Val de Loire,0.04
2024-04-17,Corse,3.21
2024-04-17,Grand Est,0.04666666666666666
2024-04-17,Hauts-de-France,0.045
2024-04-17,Normandie,0.01
2024-04-17,Nouvelle-Aquitaine,0.04
2024-04-17,Occitanie,0.02
2024-04-17,Pays de la Loire,0.1
2024-04-17,Provence-Alpes-Côte d'Azur,0.01
2024-04-17,Île-de-France,0.01
2024-04-18,Auvergne-Rhône-Alpes,0.015
2024-04-18,Bourgogne-Franche-Comté,0.01
2024-04-18,Bretagne,0.09
2024-04-18,Centre-Val de Loire,0.04
2024-04-18,Corse,1.32
2024-04-18,Grand Est,0.07
2024-04-18,Hauts-de-France,0.05
2024-04-18,Normandie,0.01
2024-04-18,Nouvelle-Aquitaine,0.03
2024-04-18,Occitanie,0.015
2024-04-18,Pays de la Loire,0.1
2024-04-18,Provence-Alpes-Côte d'Azur,0.02
2024-04-18,Île-de-France,0.01
2024-04-19,Auvergne-Rhône-Alpes,0.015
2024-04-19,Bourgogne-Franche-Comté,0.01
2024-04-19,Bretagne,0.09
2024-04-19,Centre-Val de Loire,0.04
2024-04-19,Corse,0.295
2024-04-19,Grand Est,0.07666666666666667
2024-04-19,Hauts-de-France,0.05
2024-04-19,Normandie,0.01
2024-04-19,Nouvelle-Aquitaine,0.03
2024-04-19,Occitanie,0.015
2024-04-19,Pays de la Loire,0.09
2024-04-19,Provence-Alpes-Côte d'Azur,0.02
2024-04-19,Île-de-France,0.01
2024-04-20,Auvergne-Rhône-Alpes,0.01
2024-04-20,Bourgogne-Franche-Comté,0.01
2024-04-20,Bretagne,0.08
2024-04-20,Centre-Val de Loire,0.04
2024-04-20,Corse,0.025
2024-04-20,Grand Est,0.08333333333333333
2024-04-20,Hauts-de-France,0.05
2024-04-20,Normandie,0.015
2024-04-20,Nouvelle-Aquitaine,0.03
2024-04-20,Occitanie,0.015
2024-04-20,Pays de la Loire,0.09
2024-04-20,Provence-Alpes-Côte d'Azur,0.01
2024-04-20,Île-de-France,0.01
2024-04-21,Auvergne-Rhône-Alpes,0.01
2024-04-21,Bourgogne-Franche-Comté,0.005
2024-04-21,Bretagne,0.08
2024-04-21,Centre-Val de Loire,0.04
2024-04-21,Corse,0.0
2024-04-21,Grand Est,0.07833333333333334
2024-04-21,Hauts-de-France,0.0525
2024-04-21,Normandie,0.02
2024-04-21,Nouvelle-Aquitaine,0.03333333333333333
2024-04-21,Occitanie,0.02
2024-04-21,Pays de la Loire,0.09
2024-04-21,Provence-Alpes-Côte d'Azur,0.01
2024-04-21,Île-de-France,0.01
2024-04-22,Auvergne-Rhône-Alpes,0.01
2024-04-22,Bourgogne-Franche-Comté,0.005
2024-04-22,Bretagne,0.08
2024-04-22,Centre-Val de Loire,0.05
2024-04-22,Corse,0.0
2024-04-22,Grand Est,0.065
2024-04-22,Hauts-de-France,0.05
2024-04-22,Normandie,0.034999999999999996
2024-04-22,Nouvelle-Aquitaine,0.043333333333333335
2024-04-22,Occitanie,0.03
2024-04-22,Pays de la Loire,0.08
2024-04-22,Provence-Alpes-Côte d'Azur,0.01
2024-04-22,Île-de-France,0.01
2024-04-23,Auvergne-Rhône-Alpes,0.015
2024-04-23,Bourgogne-Franche-Comté,0.005
2024-04-23,Bretagne,0.08
2024-04-23,Centre-Val de Loire,0.06
2024-04-23,Corse,0.0
2024-04-23,Grand Est,0.049999999999999996
2024-04-23,Hauts-de-France,0.05500000000000001
2024-04-23,Normandie,0.045
2024-04-23,Nouvelle-Aquitaine,0.060000000000000005
2024-04-23,Occitanie,0.04
2024-04-23,Pays de la Loire,0.07
2024-04-23,Provence-Alpes-Côte d'Azur,0.01
2024-04-23,Île-de-France,0.01
2024-04-24,Auvergne-Rhône-Alpes,0.015
2024-04-24,Bourgogne-Franche-Comté,0.005
2024-04-24,Bretagne,0.09
2024-04-24,Centre-Val de Loire,0.05
2024-04-24,Corse,0.0
2024-04-24,Grand Est,0.036666666666666674
2024-04-24,Hauts-de-France,0.045
2024-04-24,Normandie,0.0475
2024-04-24,Nouvelle-Aquitaine,0.08
2024-04-24,Occitanie,0.049999999999999996
2024-04-24,Pays de la Loire,0.07
2024-04-24,Provence-Alpes-Côte d'Azur,0.0
2024-04-24,Île-de-France,0.01
2024-04-25,Auvergne-Rhône-Alpes,0.02
2024-04-25,Bourgogne-Franche-Comté,0.005
2024-04-25,Bretagne,0.1
2024-04-25,Centre-Val de Loire,0.06
2024-04-25,Corse,0.0
2024-04-25,Grand Est,0.03333333333333333
2024-04-25,Hauts-de-France,0.04
2024-04-25,Normandie,0.0525
2024-04-25,Nouvelle-Aquitaine,0.09999999999999999
2024-04-25,Occitanie,0.055
2024-04-25,Pays de la Loire,0.06
2024-04-25,Provence-Alpes-Côte d'Azur,0.0
2024-04-25,Île-de-France,0.01
2024-04-26,Auvergne-Rhône-Alpes,0.02
2024-04-26,Bourgogne-Franche-Comté,0.005
2024-04-26,Bretagne,0.1
2024-04-26,Centre-Val de Loire,0.06
2024-04-26,Corse,0.0
2024-04-26,Grand Est,0.023333333333333334
2024-04-26,Hauts-de-France,0.04
2024-04-26,Normandie,0.049999999999999996
2024-04-26,Nouvelle-Aquitaine,0.10333333333333333
2024-04-26,Occitanie,0.055
2024-04-26,Pays de la Loire,0.06
2024-04-26,Provence-Alpes-Côte d'Azur,0.0
2024-04-26,Île-de-France,0.01
2024-04-27,Auvergne-Rhône-Alpes,0.025
2024-04-27,Bourgogne-Franche-Comté,0.005
2024-04-27,Bretagne,0.09
2024-04-27,Centre-Val de Loire,0.05
2024-04-27,Corse,0.0
2024-04-27,Grand Est,0.016666666666666666
2024-04-27,Hauts-de-France,0.034999999999999996
2024-04-27,Normandie,0.0325
2024-04-27,Nouvelle-Aquitaine,0.09333333333333332
2024-04-27,Occitanie,0.045000000000000005
2024-04-27,Pays de la Loire,0.07
2024-04-27,Provence-Alpes-Côte d'Azur,0.0
2024-04-27,Île-de-France,0.01
2024-04-28,Auvergne-Rhône-Alpes,0.025
2024-04-28,Bourgogne-Franche-Comté,0.005
2024-04-28,Bretagne,0.09
2024-04-28,Centre-Val de Loire,0.05
2024-04-28,Corse,0.035
2024-04-28,Grand Est,0.01
2024-04-28,Hauts-de-France,0.034999999999999996
2024-04-28,Normandie,0.02
2024-04-28,Nouvelle-Aquitaine,0.07
2024-04-28,Occitanie,0.04
2024-04-28,Pays de la Loire,0.06
2024-04-28,Provence-Alpes-Côte d'Azur,0.0
2024-04-28,Île-de-France,0.01
2024-04-29,Auvergne-Rhône-Alpes,0.02
2024-04-29,Bourgogne-Franche-Comté,0.005
2024-04-29,Bretagne,0.085
2024-04-29,Centre-Val de Loire,0.05
2024-04-29,Corse,0.475
2024-04-29,Grand Est,0.006666666666666667
2024-04-29,Hauts-de-France,0.030000000000000002
2024-04-29,Normandie,0.01
2024-04-29,Nouvelle-Aquitaine,0.05333333333333334
2024-04-29,Occitanie,0.03
2024-04-29,Pays de la Loire,0.06
2024-04-29,Provence-Alpes-Côte d'Azur,0.0
2024-04-29,Île-de-France,0.01
2024-04-30,Auvergne-Rhône-Alpes,0.015
2024-04-30,Bourgogne-Franche-Comté,0.005
2024-04-30,Bretagne,0.08
2024-04-30,Centre-Val de Loire,0.04
2024-04-30,Corse,2.505
2024-04-30,Grand Est,0.006666666666666667
2024-04-30,Hauts-de-France,0.025
2024-04-30,Normandie,0.005
2024-04-30,Nouvelle-Aquitaine,0.03666666666666667
2024-04-30,Occitanie,0.015
2024-04-30,Pays de la Loire,0.06
2024-04-30,Provence-Alpes-Côte d'Azur,0.0
2024-04-30,Île-de-France,0.01
2024-05-01,Auvergne-Rhône-Alpes,0.015
2024-05-01,Bourgogne-Franche-Comté,0.005
2024-05-01,Bretagne,0.08
2024-05-01,Centre-Val de Loire,0.04
2024-05-01,Corse,6.935
2024-05-01,Grand Est,0.006666666666666667
2024-05-01,Hauts-de-France,0.015
2024-05-01,Normandie,0.0025
2024-05-01,Nouvelle-Aquitaine,0.03
2024-05-01,Occitanie,0.01
2024-05-01,Pays de la Loire,0.06
2024-05-01,Provence-Alpes-Côte d'Azur,0.0
2024-05-01,Île-de-France,0.01
2024-05-02,Auvergne-Rhône-Alpes,0.01
2024-05-02,Bourgogne-Franche-Comté,0.005
2024-05-02,Bretagne,0.07
2024-05-02,Centre-Val de Loire,0.04
2024-05-02,Corse,12.245
2024-05-02,Grand Est,0.006666666666666667
2024-05-02,Hauts-de-France,0.015
2024-05-02,Normandie,0.005
2024-05-02,Nouvelle-Aquitaine,0.03333333333333333
2024-05-02,Occitanie,0.005
2024-05-02,Pays de la Loire,0.07
2024-05-02,Provence-Alpes-Côte d'Azur,0.0
2024-05-02,Île-de-France,0.01
2024-05-03,Auvergne-Rhône-Alpes,0.01
2024-05-03,Bourgogne-Franche-Comté,0.005
2024-05-03,Bretagne,0.06
2024-05-03,Centre-Val de Loire,0.03
2024-05-03,Corse,16.095
2024-05-03,Grand Est,0.006666666666666667
2024-05-03,Hauts-de-France,0.015
2024-05-03,Normandie,0.005
2024-05-03,Nouvelle-Aquitaine,0.04
2024-05-03,Occitanie,0.005
2024-05-03,Pays de la Loire,0.08
2024-05-03,Provence-Alpes-Côte d'Azur,0.0
2024-05-03,Île-de-France,0.01
2024-05-04,Auvergne-Rhône-Alpes,0.01
2024-05-04,Bourgogne-Franche-Comté,0.0
2024-05-04,Bretagne,0.05
2024-05-04,Centre-Val de Loire,0.03
2024-05-04,Corse,16.065
2024-05-04,Grand Est,0.0033333333333333335
2024-05-04,Hauts-de-France,0.015
2024-05-04,Normandie,0.005
2024-05-04,Nouvelle-Aquitaine,0.05000000000000001
2024-05-04,Occitanie,0.0
2024-05-04,Pays de la Loire,0.09
2024-05-04,Provence-Alpes-Côte d'Azur,0.0
2024-05-04,Île-de-France,0.0
2024-05-05,Auvergne-Rhône-Alpes,0.01
2024-05-05,Bourgogne-Franche-Comté,0.0
2024-05-05,Bretagne,0.04
2024-05-05,Centre-Val de Loire,0.03
2024-05-05,Corse,11.715
2024-05-05,Grand Est,0.0
2024-05-05,Hauts-de-France,0.015
2024-05-05,Normandie,0.005
2024-05-05,Nouvelle-Aquitaine,0.06
2024-05-05,Occitanie,0.0
2024-05-05,Pays de la Loire,0.09
2024-05-05,Provence-Alpes-Côte d'Azur,0.0
2024-05-05,Île-de-France,0.0
2024-05-06,Auvergne-Rhône-Alpes,0.01
2024-05-06,Bourgogne-Franche-Comté,0.0
2024-05-06,Bretagne,0.04
2024-05-06,Centre-Val de Loire,0.03
2024-05-06,Corse,5.62
2024-05-06,Grand Est,0.0
2024-05-06,Hauts-de-France,0.02
2024-05-06,Normandie,0.005
2024-05-06,Nouvelle-Aquitaine,0.07666666666666667
2024-05-06,Occitanie,0.0
2024-05-06,Pays de la Loire,0.08
2024-05-06,Provence-Alpes-Côte d'Azur,0.0
2024-05-06,Île-de-France,0.0
2024-05-07,Auvergne-Rhône-Alpes,0.01
2024-05-07,Bourgogne-Franche-Comté,0.0
2024-05-07,Bretagne,0.035
2024-05-07,Centre-Val de Loire,0.02
2024-05-07,Corse,1.39
2024-05-07,Grand Est,0.0016666666666666668
2024-05-07,Hauts-de-France,0.02
2024-05-07,Normandie,0.005
2024-05-07,Nouvelle-Aquitaine,0.09500000000000001
2024-05-07,Occitanie,0.0
2024-05-07,Pays de la Loire,0.075
2024-05-07,Provence-Alpes-Côte d'Azur,0.0
2024-05-07,Île-de-France,0.0
2024-05-08,Auvergne-Rhône-Alpes,0.015
2024-05-08,Bourgogne-Franche-Comté,0.0
2024-05-08,Bretagne,0.04
2024-05-08,Centre-Val de Loire,0.02
2024-05-08,Corse,0.33
2024-05-08,Grand Est,0.0033333333333333335
2024-05-08,Hauts-de-France,0.025
2024-05-08,Normandie,0.0
2024-05-08,Nouvelle-Aquitaine,0.11
2024-05-08,Occitanie,0.0
2024-05-08,Pays de la Loire,0.07
2024-05-08,Provence-Alpes-Côte d'Azur,0.0
2024-05-08,Île-de-France,0.0
2024-05-09,Auvergne-Rhône-Alpes,0.015
2024-05-09,Bourgogne-Franche-Comté,0.0
2024-05-09,Bretagne,0.04
2024-05-09,Centre-Val de Loire,0.03
2024-05-09,Corse,0.31
2024-05-09,Grand Est,0.0033333333333333335
2024-05-09,Hauts-de-France,0.025
2024-05-09,Normandie,0.0
2024-05-09,Nouvelle-Aquitaine,0.11666666666666668
2024-05-09,Occitanie,0.0
2024-05-09,Pays de la Loire,0.07
2024-05-09,Provence-Alpes-Côte d'Azur,0.0
2024-05-09,Île-de-France,0.0
2024-05-10,Auvergne-Rhône-Alpes,0.015
2024-05-10,Bourgogne-Franche-Comté,0.0
2024-05-10,Bretagne,0.04
2024-05-10,Centre-Val de Loire,0.03
2024-05-10,Corse,1.195
2024-05-10,Grand Est,0.0
2024-05-10,Hauts-de-France,0.025
2024-05-10,Normandie,0.0
2024-05-10,Nouvelle-Aquitaine,0.10666666666666667
2024-05-10,Occitanie,0.005
2024-05-10,Pays de la Loire,0.07
2024-05-10,Provence-Alpes-Côte d'Azur,0.0
2024-05-10,Île-de-France,0.0
2024-05-11,Auvergne-Rhône-Alpes,0.015
2024-05-11,Bourgogne-Franche-Comté,0.0
2024-05-11,Bretagne,0.04
2024-05-11,Centre-Val de Loire,0.03
2024-05-11,Corse,4.115
2024-05-11,Grand Est,0.0
2024-05-11,Hauts-de-France,0.02
2024-05-11,Normandie,0.0025
2024-05-11,Nouvelle-Aquitaine,0.09666666666666668
2024-05-11,Occitanie,0.005
2024-05-11,Pays de la Loire,0.06
2024-05-11,Provence-Alpes-Côte d'Azur,0.0
2024-05-11,Île-de-France,0.0
2024-05-12,Auvergne-Rhône-Alpes,0.015
2024-05-12,Bourgogne-Franche-Comté,0.0
2024-05-12,Bretagne,0.04
2024-05-12,Centre-Val de Loire,0.03
2024-05-12,Corse,7.755
2024-05-12,Grand Est,0.0
2024-05-12,Hauts-de-France,0.015
2024-05-12,Normandie,0.005
2024-05-12,Nouvelle-Aquitaine,0.10333333333333333
2024-05-12,Occitanie,0.01
2024-05-12,Pays de la Loire,0.04
2024-05-12,Provence-Alpes-Côte d'Azur,0.0
2024-05-12,Île-de-France,0.0
2024-05-13,Auvergne-Rhône-Alpes,0.01
2024-05-13,Bourgogne-Franche-Comté,0.005
2024-05-13,Bretagne,0.05
2024-05-13,Centre-Val de Loire,0.04
2024-05-13,Corse,10.03
2024-05-13,Grand Est,0.0
2024-05-13,Hauts-de-France,0.01
2024-05-13,Normandie,0.01
2024-05-13,Nouvelle-Aquitaine,0.11
2024-05-13,Occitanie,0.015
2024-05-13,Pays de la Loire,0.04
2024-05-13,Provence-Alpes-Côte d'Azur,0.0
2024-05-13,Île-de-France,0.0
2024-05-14,Auvergne-Rhône-Alpes,0.015
2024-05-14,Bourgogne-Franche-Comté,0.005
2024-05-14,Bretagne,0.05
2024-05-14,Centre-Val de Loire,0.05
2024-05-14,Corse,10.095
2024-05-14,Grand Est,0.0
2024-05-14,Hauts-de-France,0.01
2024-05-14,Normandie,0.01
2024-05-14,Nouvelle-Aquitaine,0.13333333333333333
2024-05-14,Occitanie,0.02
2024-05-14,Pays de la Loire,0.03
2024-05-14,Provence-Alpes-Côte d'Azur,0.0
2024-05-14,Île-de-France,0.0
2024-05-15,Auvergne-Rhône-Alpes,0.02
2024-05-15,Bourgogne-Franche-Comté,0.005
2024-05-15,Bretagne,0.05
2024-05-15,Centre-Val de Loire,0.07
2024-05-15,Corse,8.27
2024-05-15,Grand Est,0.0
2024-05-15,Hauts-de-France,0.01
2024-05-15,Normandie,0.01
2024-05-15,Nouvelle-Aquitaine,0.14666666666666664
2024-05-15,Occitanie,0.02
2024-05-15,Pays de la Loire,0.03
2024-05-15,Provence-Alpes-Côte d'Azur,0.0
2024-05-15,Île-de-France,0.0
2024-05-16,Auvergne-Rhône-Alpes,0.025
2024-05-16,Bourgogne-Franche-Comté,0.005
2024-05-16,Bretagne,0.05
2024-05-16,Centre-Val de Loire,0.09
2024-05-16,Corse,5.18
2024-05-16,Grand Est,0.0
2024-05-16,Hauts-de-France,0.01
2024-05-16,Normandie,0.005
2024-05-16,Nouvelle-Aquitaine,0.15666666666666665
2024-05-16,Occitanie,0.02
2024-05-16,Pays de la Loire,0.03
2024-05-16,Provence-Alpes-Côte d'Azur,0.0
2024-05-16,Île-de-France,0.0
2024-05-17,Auvergne-Rhône-Alpes,0.025
2024-05-17,Bourgogne-Franche-Comté,0.01
2024-05-17,Bretagne,0.045
2024-05-17,Centre-Val de Loire,0.09
2024-05-17,Corse,2.125
2024-05-17,Grand Est,0.0
2024-05-17,Hauts-de-France,0.01
2024-05-17,Normandie,0.005
2024-05-17,Nouvelle-Aquitaine,0.16
2024-05-17,Occitanie,0.015
2024-05-17,Pays de la Loire,0.03
2024-05-17,Provence-Alpes-Côte d'Azur,0.0
2024-05-17,Île-de-France,0.0
2024-05-18,Auvergne-Rhône-Alpes,0.025
2024-05-18,Bourgogne-Franche-Comté,0.01
2024-05-18,Bretagne,0.04
2024-05-18,Centre-Val de Loire,0.08
2024-05-18,Corse,0.455
2024-05-18,Grand Est,0.0
