date_semaine,region,annee,taux_ias,taux_ias_std,taux_ias_min,taux_ias_max,urgences_grippe,sos_medecins,vacc_moins_65_risque,vacc_65_plus,vacc_65_74,vacc_75_plus,mois,semaine_annee,jour_annee,saison,annee_epidemio
2020-11-30,Hauts-de-France,2020,11.0,0.0,11.0,11.0,52.935745133800005,316.55524763433334,43.059999999999995,61.74000000000001,,,11,49,335,hiver,2021
2020-11-30,Mayotte,2020,11.0,0.0,11.0,11.0,0.0,0.0,,,,,11,49,335,hiver,2021
2020-11-30,Normandie,2020,11.0,0.0,11.0,11.0,86.7761842912,48.66180048666666,43.54,62.839999999999996,,,11,49,335,hiver,2021
2020-11-30,Nouvelle-Aquitaine,2020,11.0,0.0,11.0,11.0,35.2363617715,509.7304891675,40.699999999999996,61.18333333333334,,,11,49,335,hiver,2021
2020-11-30,Occitanie,2020,11.0,0.0,11.0,11.0,60.40969119846154,270.1567113325,37.80769230769231,58.79230769230769,,,11,49,335,hiver,2021
2020-11-30,Pays de la Loire,2020,11.0,0.0,11.0,11.0,0.0,256.49246553,39.44,62.68000000000001,,,11,49,335,hiver,2021
2020-11-30,Provence-Alpes-Côte d'Azur,2020,11.0,0.0,11.0,11.0,25.101100411666668,642.5149793225,34.53333333333333,55.5,,,11,49,335,hiver,2021
2020-11-30,Réunion,2020,11.0,0.0,11.0,11.0,72.020165646,0.0,,,,,11,49,335,hiver,2021
2020-11-30,Île-de-France,2020,11.0,0.0,11.0,11.0,129.10949325824998,613.188930936,34.6,57.625,,,11,49,335,hiver,2021
2020-12-07,Auvergne-Rhône-Alpes,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,55.94567076758333,268.3621434533333,40.416666666666664,58.958333333333336,,,12,50,342,hiver,2021
2020-12-07,Bourgogne-Franche-Comté,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,37.5939888005,298.3920841066667,40.8375,59.7,,,12,50,342,hiver,2021
2020-12-07,Bretagne,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,6.92904656325,275.06914523666666,40.775,65.325,,,12,50,342,hiver,2021
2020-12-07,Centre-Val de Loire,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,67.0599932505,164.90143983333334,41.300000000000004,62.18333333333334,,,12,50,342,hiver,2021
2020-12-07,Corse,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,80.775444265,0.0,34.5,54.95,,,12,50,342,hiver,2021
2020-12-07,Grand Est,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,23.8817638213,72.42185732,41.010000000000005,60.529999999999994,,,12,50,342,hiver,2021
2020-12-07,Guadeloupe,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,0.0,0.0,17.2,27.5,,,12,50,342,hiver,2021
2020-12-07,Guyane,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,165.10731976,0.0,14.0,21.9,,,12,50,342,hiver,2021
2020-12-07,Hauts-de-France,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,31.36345466008,542.2187463593333,43.059999999999995,61.74000000000001,,,12,50,342,hiver,2021
2020-12-07,Mayotte,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,0.0,0.0,,,,,12,50,342,hiver,2021
2020-12-07,Normandie,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,81.630879815,350.65413697,43.54,62.839999999999996,,,12,50,342,hiver,2021
2020-12-07,Nouvelle-Aquitaine,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,39.43888744791667,528.402563465,40.699999999999996,61.18333333333334,,,12,50,342,hiver,2021
2020-12-07,Occitanie,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,43.048978482,238.0792460975,37.80769230769231,58.79230769230769,,,12,50,342,hiver,2021
2020-12-07,Pays de la Loire,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,0.0,178.89087657,39.44,62.68000000000001,,,12,50,342,hiver,2021
2020-12-07,Provence-Alpes-Côte d'Azur,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,10.462780096,729.197674755,34.53333333333333,55.5,,,12,50,342,hiver,2021
2020-12-07,Réunion,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,39.261876718,0.0,,,,,12,50,342,hiver,2021
2020-12-07,Île-de-France,2020,11.728571428571428,0.0,11.728571428571428,11.728571428571428,108.792436895,467.558836428,34.6,57.625,,,12,50,342,hiver,2021
2020-12-14,Auvergne-Rhône-Alpes,2020,10.4,0.0,10.4,10.4,28.92609526066667,276.4489563833333,40.416666666666664,58.958333333333336,,,12,51,349,hiver,2021
2020-12-14,Bourgogne-Franche-Comté,2020,10.4,0.0,10.4,10.4,41.046730257,206.07934054666669,40.8375,59.7,,,12,51,349,hiver,2021
